ID,addr_o
45290572000_file29,"Москва, Улица М. Голованова, 13"
45290572000_file30,"Москва, Улица Люблинская, 118"
45290572000_file30,"Москва, Улица Люблинская, 126"
45290572000_file30,"Москва, Улица Люблинская, 128"
45290572000_file30,"Москва, Проезд Батайский, 41"
45290572000_file30,"Москва, Проезд Батайский, 65"
45290572000_file30,"Москва, Бульвар Новочеркасский, 42"
45290572000_file31,"Москва, Проезд Батайский, 43"
45290572000_file31,"Москва, Проезд Батайский, 59"
45290572000_file31,"Москва, Улица Люблинская, 124"
45290572000_file31,"Москва, Улица Люблинская, 130"
45290572000_file31,"Москва, Улица М. Голованова, 17"
45290572000_file31,"Москва, Улица М. Голованова, 19"
45290572000_file32,"Москва, Проезд Батайский, 49"
45290572000_file32,"Москва, Проезд Батайский, 51"
45290572000_file32,"Москва, Проезд Батайский, 53"
45290572000_file32,"Москва, Бульвар Новочеркасский, 46"
45290572000_file33,"Москва, Улица Люблинская, 171"
45290572000_file33,"Москва, Улица Люблинская, 171"
45290572000_file33,"Москва, Улица Люблинская, 1"
45290572000_file33,"Москва, Улица Люблинская, 173"
45290572000_file33,"Москва, Улица Люблинская, 175"
45290572000_file33,"Москва, Улица Люблинская, 177"
45290572000_file33,"Москва, Улица Люблинская, 179"
45290572000_file33,"Москва, Улица Люблинская, 1"
45290572000_file33,"Москва, Улица Люблинская, 181"
45290572000_file33,"Москва, Проезд Луговой, 10"
45290572000_file33,"Москва, Проезд Луговой, 1"
45290572000_file33,"Москва, Проезд Луговой, 10"
45290572000_file33,"Москва, Проезд Луговой, 2"
45290572000_file33,"Москва, Бульвар Марьинский, 1"
45290572000_file33,"Москва, Бульвар Марьинский, 4"
45290572000_file33,"Москва, Улица Поречная, 3"
45290572000_file33,"Москва, Улица Поречная, 2"
45290572000_file34,"Москва, Проезд Луговой, 2"
45290572000_file34,"Москва, Проезд Луговой, 4"
45290572000_file34,"Москва, Проезд Луговой, 1"
45290572000_file34,"Москва, Проезд Луговой, 4"
45290572000_file34,"Москва, Проезд Луговой, 2"
45290572000_file34,"Москва, Проезд Луговой, 4"
45290572000_file34,"Москва, Проезд Луговой, 3"
45290572000_file34,"Москва, Улица Люблинская, 165"
45290572000_file34,"Москва, Улица Люблинская, 165"
45290572000_file34,"Москва, Улица Люблинская, 1"
45290572000_file34,"Москва, Улица Люблинская, 165"
45290572000_file34,"Москва, Улица Люблинская, 2"
45290572000_file34,"Москва, Улица Люблинская, 167"
45290572000_file34,"Москва, Улица Люблинская, 169"
45290572000_file34,"Москва, Улица Люблинская, 169"
45290572000_file34,"Москва, Улица Люблинская, 2"
45290572000_file34,"Москва, Улица Новомарьинская, 2"
45290572000_file34,"Москва, Улица Новомарьинская, 4"
45290572000_file34,"Москва, Бульвар Марьинский, 1"
45290572000_file34,"Москва, Бульвар Марьинский, 5"
45290572000_file35,"Москва, Проезд Луговой, 6"
45290572000_file35,"Москва, Проезд Луговой, 8"
45290572000_file35,"Москва, Проезд Луговой, 1"
45290572000_file35,"Москва, Проезд Луговой, 12"
45290572000_file35,"Москва, Проезд Луговой, 1"
45290572000_file35,"Москва, Проезд Луговой, 12"
45290572000_file35,"Москва, Проезд Луговой, 2"
45290572000_file35,"Москва, Улица Поречная, 3"
45290572000_file35,"Москва, Улица Поречная, 1"
45290572000_file35,"Москва, Улица Поречная, 3"
45290572000_file35,"Москва, Улица Поречная, 2"
45290572000_file35,"Москва, Улица Поречная, 3"
45290572000_file35,"Москва, Улица Поречная, 3"
45290572000_file35,"Москва, Улица Поречная, 5"
45290572000_file35,"Москва, Улица Поречная, 14"
45290572000_file35,"Москва, Бульвар Марьинский, 3"
45290572000_file35,"Москва, Бульвар Марьинский, 6"
45290572000_file36,"Москва, Улица Перерва, 12"
45290572000_file36,"Москва, Бульвар Новочеркасский, 3"
45290572000_file36,"Москва, Бульвар Новочеркасский, 5"
45290572000_file36,"Москва, Бульвар Новочеркасский, 9"
45290572000_file36,"Москва, Бульвар Новочеркасский, 11"
45290572000_file36,"Москва, Бульвар Новочеркасский, 15"
45290572000_file37,"Москва, Улица М. Голованова, 12"
45290572000_file37,"Москва, Улица М. Голованова, 14"
45290572000_file37,"Москва, Улица М. Голованова, 16"
45290572000_file37,"Москва, Улица Донецкая, 7"
45290572000_file37,"Москва, Улица Донецкая, 13"
45290572000_file37,"Москва, Улица Донецкая, 15"
45290572000_file37,"Москва, Улица Донецкая, 19"
45290572000_file37,"Москва, Бульвар Новочеркасский, 21"
45290572000_file38,"Москва, Улица Перерва, 14"
45290572000_file38,"Москва, Улица Перерва, 20"
45290572000_file38,"Москва, Улица Донецкая, 1"
45290572000_file38,"Москва, Улица Донецкая, 23"
